id_prestamo;fecha_prestamo;fecha_vencimiento;fecha_devolucion;id_usuario;tipo_usuario;nombre_usuario;id_libro;isbn;titulo_libro;autor;categoria;sede_biblioteca;estado_prestamo;multa_crc;canal_prestamo;id_bibliotecario;renovaciones;observaciones;cantidad_por_id
PRE0023244;2025-09-12;2025-10-10;2025-10-18;USR002085;Estudiante  ;Natalia Solano Campos       ;LB00428;1059274523805;Economía Digital Vol. 2                ;S. Gómez       ;Tecnología;Occidente        ;Devuelto    ;2000    ;Autoservicio;BIB0025;0              ;Usuario reporta portada dañada;2
PRE0023245;2024-12-14;2025-01-04;2025-01-05;USR000240;Estudiante  ;Lucía Ramírez Torres      ;LB00614;6853890972832;Introducción a la Estadística Vol. 2  ;R. Kimball      ;Ingeniería;Ciencias Sociales;Devuelto    ;250     ;Mostrador   ;BIB0022;0              ;Revisión pendiente            ;2
PRE0023245;2025-06-29;2025-07-06;2024-02-30;USR002468;Estudiante  ;Miguel Castro Sánchez      ;LB00442;1322342321611;Programación en Python Vol. 3          ;R. Kimball      ;Ingeniería;Atlántico       ;Atrasado    ;63000   ;App móvil  ;BIB0003;0              ;                               ;2
PRE0023272;2023-11-04;2023-11-18;          ;USR002356;Estudiante  ;Sebastián Solano Chaves    ;LB00652;4281139043830;Teoría de la Información Vol. 3       ;R. Kimball      ;Tecnología;Ingenierías     ;Atrasado    ;212000  ;Mostrador   ;BIB0014;0              ;                               ;2
PRE0023272;2024-04-26;2024-05-03;2024-05-07;USR000312;Estudiante  ;Julio Araya Ramírez        ;LB00417;7740633569392;Ciencia de Datos Aplicada Vol. 4        ;P. Ponniah      ;Sociología;Central          ;Devuelto    ;1000    ;Autoservicio;BIB0004;1              ;                               ;2
PRE0023314;2023-01-22;2023-01-29;          ;USR001080;Estudiante  ;Lucía Jiménez Murillo     ;LB00711;6766708061294;Algoritmos y Estructuras Vol. 3         ;L. Mora         ;Educación ;Occidente        ;En préstamo;0       ;Mostrador   ;BIB0033;3              ;Usuario reporta portada dañada;2
PRE0023314;2026-02-13;2026-02-27;2026-02-26;USR003713;Estudiante  ;Gabriela Rodríguez Ramírez;LB00323;3460136730371;Gobernanza de Datos Vol. 1              ;S. Atre         ;Ciencias   ;Salud            ;Devuelto    ;0       ;App móvil  ;BIB0039;0              ;Entrega con atraso             ;2
PRE0023363;2025-08-23;2025-09-06;2025-09-16;USR000541;Externo     ;José Solano Calvo          ;LB00045;9578856855744;Diseño de Experimentos Vol. 4          ;J. Caserta      ;Matemática;Humanidades      ;Devuelto    ;2500    ;Autoservicio;BIB0021;3              ;Usuario reporta portada dañada;2
PRE0023363;2026-02-15;2026-02-22;2026-02-18;USR000763;Estudiante  ;Ana Campos Salazar          ;LB00166;2406596575692; Teoría de la Información Vol. 2      ;L. Mora         ;Historia   ;Ciencias Sociales;Devuelto    ;0       ;Autoservicio;BIB0009;0              ;Renovado una vez               ;2
PRE0023387;2024-05-31;2024-06-14;2024-06-19;USR001796;Docente     ;Ana Solano Blanco           ;LB00109;4479627570596;Aprendizaje Automático Vol. 1          ;C. Vargas       ;Derecho    ;Central          ;Devuelto    ;1250    ;Autoservicio;BIB0003;0              ;Préstamo interbibliotecario   ;2
PRE0023387;2024-07-14;2024-08-04;2024-08-15;USR001960;Estudiante  ;                            ;LB00529;3999219212493;Algoritmos y Estructuras Vol. 4         ;S. Gómez       ;Economía  ;Salud            ;Devuelto    ;2750    ;En línea   ;BIB0026;1              ;                               ;2
PRE0023421;2024-09-19;2024-09-26;2024-09-27;USR002792;Funcionario ;Andrea Alvarado Rodríguez  ;LB00617;5105265016731;Introducción a la Estadística Vol. 4  ;C. Vargas       ;Matemática;Humanidades      ;Devuelto    ;250     ;Autoservicio;BIB0034;3              ;Revisión pendiente            ;2
PRE0023421;2025-10-24;2025-11-14;2025-11-14;USR001427;Funcionario ;Sofía Ramírez Chaves      ;LB00193;1091043006848;Ciencia de Datos Aplicada Vol. 3        ;S. Gómez       ;Medicina   ;Occidente        ;Devuelto    ;0       ;En línea   ;BIB0032;-1             ;                               ;2
PRE0023479;2024-12-02;2024-12-23;          ;USR001143;Estudiante  ;Luis Quesada Ramírez       ;LB00719;8358681225957;Introducción a la Estadística Vol. 2  ;A. Solís       ;Economía  ;Ingenierías     ;En préstamo;0       ;Mostrador   ;BIB0002;2              ;                               ;2
PRE0023479;2026-03-03;2026-03-10;2026-03-22;USR004941;Estudiante  ;Alonso Campos Mora          ;LB00157;6156793341016;Análisis Multivariado Vol. 3           ;A. Solís       ;Matemática;Central          ;Devuelto    ;3000    ;Mostrador   ;BIB0020;0              ;Renovado una vez               ;2
PRE0023487;2023-06-13;2023-07-04;          ;USR000292;Estudiante  ;José Quesada Valverde      ;LB00504;8507208115562;Ciencia de Datos Aplicada Vol. 4        ;J. Ramírez     ;Medicina   ;Central          ;Atrasado    ;246250  ;Autoservicio;BIB0021;3              ;Usuario reporta portada dañada;2
PRE0023487;2024-05-07;2024-05-14;2024-05-13;USR000266;Estudiante  ;Diego Gómez Chaves         ;LB00182;0958498254494;Teoría de la Información Vol. 2       ;P. Ponniah      ;Tecnología;Ciencias Sociales;Devuelto    ;0       ;Autoservicio;BIB0017;0              ;Renovado una vez               ;2
PRE0023490;2023-01-11;2023-02-08;2023-02-19;USR002894;Estudiante  ;Diego Castro Calvo          ;LB00263;5228851587996;Análisis Multivariado Vol. 2           ;D. Fernández   ;Derecho    ;Central          ;Devuelto    ;2750    ;Autoservicio;BIB0016;1              ;Renovado una vez               ;2
PRE0023490;2024-09-24;2024-10-08;2024-10-11;USR003354;Externo     ;Sofía Torres Valverde      ;LB00227;1632945116868;Análisis Multivariado Vol. 2           ;M. Ross         ;Arte       ;Pacífico        ;Devuelto    ;750     ;Mostrador   ;BIB0016;1              ;                               ;2
PRE0023516;2024-05-03;2024-05-17;2024-05-26;USR000955;Estudiante  ;Mariana Sánchez Araya      ;LB00514;1851067949756;Análisis Multivariado Vol. 2           ;S. Atre         ;Literatura ;Central          ;Devuelto    ;CRC 1500;Mostrador   ;BIB0035;1              ;  revisar datos                ;2
PRE0023516;2025-07-26;2025-08-23;2025-08-25;USR002296;Estudiante  ;Natalia Rodríguez Salazar  ;LB00731;7066266821719;Redes y Telecomunicaciones Vol. 4       ;R. Kimball      ;Economía  ;Humanidades      ;Devuelto    ;500     ;Autoservicio;BIB0016;0              ;Préstamo interbibliotecario   ;2
PRE0023521;2024-12-12;2024-12-26;          ;USR001726;Estudiante  ; Diego Chaves Sánchez      ;LB00696;8685074510663;Ciencia de Datos Aplicada Vol. 2        ;L. Rodríguez   ;Arte       ;Ingenierías     ;En préstamo;0       ;En línea   ;BIB0016;3              ;                               ;2
PRE0023521;2025-01-13;2025-02-10;          ;USR000451;Docente     ;David Alvarado Calvo        ;LB00103;9808932460953;Investigación de Operaciones Vol. 1    ; A. Pérez      ;Medicina   ;Ingenierías     ;En préstamo;0       ;Mostrador   ;BIB0031;0              ;Revisión pendiente            ;2
PRE0023593;2023-05-07;2023-05-14;          ;USR000535;Estudiante  ;David Sánchez Chaves       ;LB00412;2005436459701;Ética y Tecnología Vol. 4             ;S. Atre         ;Tecnología;Atlántico       ;En préstamo;0       ;App móvil  ;BIB0002;1              ;                               ;2
PRE0023593;2024-02-16;2024-03-15;2024-03-24;USR000233;Estudiante  ;Roberto Vargas Aguilar      ;LB00180;8191485807836;Programación en Python Vol. 4          ;S. Atre         ;Economía  ;Atlántico       ;Devuelto    ;2250    ;Mostrador   ;BIB0003;3              ;Entrega con atraso             ;2
PRE0023609;2023-05-11;2023-06-08;2023-06-17;USR004857;docente     ;Roberto Rojas Cordero       ;LB00209;6253244720999;Visualización de Datos Vol. 1          ;E. Quesada      ;Derecho    ;Pacífico        ;Devuelto    ;2250    ;APP         ;BIB0039;3              ;Entrega con atraso             ;2
PRE0023609;2025-01-20;2025-02-17;          ;USR003146;Docente     ;Miguel Jiménez Castro      ;LB00059;9821465840449;Redes y Telecomunicaciones Vol. 2       ;E. Quesada      ;Tecnología;Ciencias Sociales;Atrasado    ;97750   ;En línea   ;BIB0009;2              ;Revisión pendiente            ;2
PRE0023630;2025-03-30;2025-04-20;2025-04-26;USR004500;Docente     ;Valeria Alvarado Blanco     ;LB00662;7082723590960;Economía Digital Vol. 4                ;A. Pérez       ;Matemática;Pacífico        ;Devuelto    ;1500    ;Mostrador   ;BIB0002;0              ;Renovado una vez               ;2
PRE0023630;2025-04-13;2025-05-11;2025-05-19;USR002469;Docente     ;Alonso Calvo Rojas          ;LB00487;5926610857327;Administración de Proyectos Vol. 4     ;C. Inmon        ;Arte       ;Ciencias Sociales;Devuelto    ;2000    ;App móvil  ;BIB0024;0              ;Entrega con atraso             ;2
PRE0023644;2024-06-23;2024-07-07;2024-07-08;USR000155;Estudiante  ;Gabriela Campos Aguilar     ;LB00334;6122868528975;Derecho de la Información Vol. 3       ;L. Mora         ;Ingeniería;Ciencias Sociales;Devuelto    ;250     ;Mostrador   ;BIB0039;0              ;                               ;2
PRE0023644;2024-08-17;2024-09-14;          ;USR001998;Estudiante  ;Carlos Rodríguez Jiménez  ;LB00061;7662702895171;Diseño de Experimentos Vol. 4          ;M. Ross         ;Educación ;Humanidades      ;En préstamo;0       ;Autoservicio;BIB0007;99             ;                               ;2
PRE0023682;2025-07-07;2025-08-04;          ;USR002162;Estudiante  ;Natalia Jiménez Rojas      ;LB00749;1376515881579;Diseño de Experimentos Vol. 4          ;C. Vargas       ;Ingeniería;Ingenierías     ;Atrasado    ;55750   ;Autoservicio;BIB0002;1              ;Préstamo interbibliotecario   ;2
PRE0023682;2025-11-25;2025-12-09;          ;USR004772;Estudiante  ;José Murillo Gómez        ;LB00124;7849912165585;Sistemas de Información Vol. 1         ;                ;ECONOM�?A  ;Central          ;Atrasado    ;24000   ;En línea   ;BIB0006;3              ;Préstamo interbibliotecario   ;2
PRE0023687;2024-03-22;2024-04-12;2024-04-23;USR004733;Estudiante  ;Paola Blanco Alvarado       ;LB00611;6940539672757;Ética y Tecnología Vol. 2             ;L. Rodríguez   ;Ciencias   ;Salud            ;Devuelto    ;2750    ;Autoservicio;BIB0022;0              ;                               ;2
PRE0023687;2025-04-09;2025-05-07;          ;USR000676;Docente     ;Andrés Valverde Quesada    ;LB00421;5085016579055;Economía Digital Vol. 2                ;C. Inmon        ;SOCIOLOG�?A;Occidente        ;Atrasado    ;78000   ;Autoservicio;BIB0010;1              ;Revisión pendiente            ;2
PRE0023731;2024-03-05;2024-03-26;          ;USR000567;Estudiante  ;Kevin Solano Aguilar        ;LB00401;5690877661830;ética y tecnología vol. 4             ;M. Sánchez     ;Ciencias   ;Atlántico       ;Atrasado    ;179750  ;Autoservicio;BIB0007;0              ;                               ;2
PRE0023731;2025-08-06;2025-08-20;2025-08-24;USR002758;Estudiante  ;N/A                         ;LB00273;2075011024819;Economía Digital Vol. 4                ;C. Inmon        ;Ingeniería;Occidente        ;Devuelto    ;1000    ;En línea   ;BIB0027;0              ;Revisión pendiente            ;2
PRE0023785;2023-09-24;2023-10-15;          ;USR003218;Estudiante  ;Daniela Quesada Aguilar     ;LB00750;9283692944551;Diseño de Experimentos Vol. 4          ;J. Ramírez     ;Tecnología;Central          ;Atrasado    ;220500  ;Autoservicio;BIB0037;0              ;Revisión pendiente            ;2
PRE0023785;2023-11-18;2023-12-09;          ;USR003241;Estudiante  ;Luis Jiménez Solano        ;LB00509;4492683158935;Minería de Datos Vol. 2                ;J. Caserta      ;Educación ;Ciencias Sociales;En préstamo;0       ;Autoservicio;NULL   ;1              ;Usuario reporta portada dañada;2
PRE0023850;2023-08-27;2023-09-17;          ;USR001940;Estudiante  ;Julio Mora Mora             ;LB00411;1958837340312;Diseño de Experimentos Vol. 2          ;A. Pérez       ;Economía  ;Atlántico       ;En préstamo;0       ;App móvil  ;BIB0029;0              ;                               ;2
PRE0023850;2025-06-23;2025-07-14;          ;USR003860;Funcionario ;Gabriela Herrera Cordero    ;LB00061;7662702895171;Diseño de Experimentos Vol. 4          ;M. Ross         ;Educación ;Occidente        ;Atrasado    ;61000   ;Autoservicio;BIB0035;0              ;                               ;2
PRE0023873;2024-06-26;2024-00-10;2024-06-29;USR003473;Estudiante  ;Paula Salazar Araya         ;LB00238;0744666099353;Gobernanza de Datos Vol. 3              ;L. Rodríguez   ;Ingeniería;Salud            ;Devuelto    ;0       ;En línea   ;BIB0039;3              ;                               ;2
PRE0023873;2024-12-18;2025-01-01;2024-12-29;USR001377;Estudiante  ;Camila Castro Rojas         ;LB00278;8141413975523;Ética y Tecnología Vol. 1             ;L. Mora         ;Derecho    ;Salud            ;Devuelto    ;0       ;En línea   ;BIB0009;0              ;Entrega con atraso             ;2
PRE0023884;2023-11-16;2023-11-23;2023-11-23;USR004721;Estudiante  ;Camila Sánchez Mora        ;LB00104;1851888880670;Administración de Proyectos Vol. 4     ;S. Gómez       ;Derecho    ;Ingenierías     ;Devuelto    ;0       ;Autoservicio;BIB0032;1              ;                               ;2
PRE0023884;2025-10-09;2025-11-06;2025-11-07;USR004668;Estudiante  ;Julio Calvo Sánchez        ;LB00084;4599102290147;Investigación de Operaciones Vol. 3    ;S. Gómez       ;Educación ;Central          ;Devuelto    ;250     ;Autoservicio;BIB0036;0              ;Entrega con atraso             ;2
PRE0023924;2025-11-06;2025-11-13;2025-11-22;USR001384;Estudiante  ;Kevin Castro Rojas          ;LB00067;6409097439533;Economía Digital Vol. 3                ;R. Kimball      ;Derecho    ;Central          ;Devuelto    ;2250    ;En línea   ;BIB0034;1              ;                               ;2
PRE0023924;2025-12-02;2025-12-23;2026-01-02;USR001179;Investigador;Sofía Blanco Jiménez      ;LB00194;8892414183285;Ciencia de Datos Aplicada Vol. 4        ;E. Quesada      ;Historia   ;Ciencias Sociales;Devuelto    ;2500    ;En línea   ;BIB0034;1              ;                               ;2
PRE0023958;2024-07-23;2024-08-06;          ;USR004570;Investigador;José Herrera Araya         ;LB00616;3096348079705;Sistemas de Información Vol. 4         ;D. Fernández   ;Matemática;Central          ;Atrasado    ;146500  ;App móvil  ;BIB0020;0              ;Entrega con atraso             ;2
PRE0023958;2025-07-22;2025-07-29;          ;USR003090;Estudiante  ;Miguel Murillo Cordero      ;LB00703;4802632570396;Economía Digital Vol. 3                ;S. Atre         ;Historia   ;Occidente        ;En préstamo;0       ;En línea   ;BIB0032;0              ;Revisión pendiente            ;2
PRE0024017;2023-09-03;2023-09-10;2023-09-16;USR003453;Estudiante  ;Daniela Rojas Cordero       ;LB00069;8424745171236;Análisis Multivariado Vol. 2           ;A. Solís       ;ECONOM�?A  ;Ciencias Sociales;Devuelto    ;1500    ;App móvil  ;BIB0024;0              ;                               ;2
PRE0024017;2026-01-03;2026-01-10;          ;USR000549;Docente     ;  Andrés Cordero Gómez    ;LB00725;8733978559821;Historia de Costa Rica Vol. 3           ;S. Gómez       ;Derecho    ;Salud            ;En préstamo;0       ;App móvil  ;BIB0037;1              ;Renovado una vez               ;2
PRE0024060;2023-11-19;2023-11-26;2023-11-15;USR002560;Docente     ;Julio Araya Herrera         ;LB00539;5333153779599;gestión de bases de datos vol. 2       ;M. Ross         ;Arte       ;Ingenierías     ;Devuelto    ;250     ;Autoservicio;BIB0011;2              ;                               ;2
PRE0024060;2025-07-18;2025-08-08;2025-08-10;USR003830;Estudiante  ;Miguel Mora Murillo         ;LB00102;8986143410369;Introducción a la Estadística Vol. 3  ;P. Ponniah      ;Ciencias   ;??               ;Devuelto    ;500     ;App móvil  ;BIB0015;1              ;Préstamo interbibliotecario   ;2
PRE0024118;2025-04-01;2025-04-08;          ;USR001185;Estudiante  ;Roberto Quesada Castro      ;LB00395;4544149673938;Aprendizaje Automático Vol. 3          ;J. Ramírez     ;Sociología;Atlántico       ;Atrasado    ;85250   ;App móvil  ;BIB0040;0              ;Entrega con atraso             ;2
PRE0024118;2025-12-22;2025-12-29;2025-12-29;USR001229;Estudiante  ;David Vargas Navarro        ;LB00001;4332181960013;Derecho de la Información Vol. 1       ;R. Kimball      ;Ingeniería;Central          ;En préstamo;1750    ;App móvil  ;BIB0004;0              ;                               ;2
PRE0024137;2023-03-23;2023-04-13;2023-04-24;USR000321;Estudiante  ;Laura Quesada Calvo         ;LB00150;9901398373540;Gestión de Bases de Datos Vol. 3       ;E. Quesada      ;Derecho    ;Salud            ;Devuelto    ;2750    ;Autoservicio;BIB0017;N/A            ;Revisión pendiente            ;2
PRE0024137;2023-06-18;2023-07-02;          ;USR002110;Estudiante  ;Rocío Cordero Vega         ;LB00439;2192855445189;Algoritmos y Estructuras Vol. 1         ;P. Ponniah      ;Derecho    ;Atlántico       ;Atrasado    ;        ;Mostrador   ;BIB0030;0              ;Préstamo interbibliotecario   ;2
